StyleID;text;rating
9743730;Ooooch, das war eine arge EnttŠuschung, denn es wurde kommentarlos ein všllig anderer Artikel geliefert. Die Farbe des geliefertenVorhangs war taupe und es war ein Blumenmuster eingewebt, das fŸr meine Zwecke všllig ungeeignet ist. So musste ich den Vorhang wieder zurŸckschicken (am 06.05.14), leider. Vielleicht ist irgendwo ein Fehler passiert und ich bekomme bei einer erneuten Bestellung die abgebildete Ware. Ansonsten bin ich mit bonprix immer sehr zufrieden!;1
44970574;Schšne Hose, habe sie in beige, passt super, schšner Stoff;5
9743730;Artikel wie beschrieben, sehr dicht gewebt und daher bestens zum abdunkeln geeignet. macht sich sehr gut im neugestalteten zimmer.;5
655046;Preis/leistungsverhŠltnis stimmt, immer eine Nummer grš§er bestellen als bei normalen Bh's.;4
655046;"Dieser Sport-BH sitzt total schlecht.gibt keine unterstŸtzung. als wŸrde ich keinen anhaben,so""wackeln"" meine brŸste.geht wieder zurŸck.";3
44970574;Sitzt wie angegossen, macht schlank und ist sehr bequem. Ich hoffe sie behŠlt auch nach der WŠsche ihre Form.;5
9743730;Der Stoff scheint gute QualitŠt zu sein, er fŸhlt sich sehr gut an und sieht auch gut aus. Er hŠlt was er verspricht. Empfehlenswert!;5
1709054; Schšne Farben, feste Qall“tŠt;4
654563;kšrbchen leider  zu gross;3
654563;"Meine absoluten Lieblings BH's !! Zwicken nicht und angenehmes Material und der Busen liegt gut und schšn geformt im BH. In 95 C, nicht immer der Fall bei anderen !! Hier aber schon ;-)";5
709229;Sehr schšnes Kleid. Passt super. ;5
709229;ideal fŸr heisse Tage. Passt genau und die LŠnge ist auch gut.;5
709229;Angenehmes Material, luftig leicht, kšnnte etwas lŠnger sein, behalte es aber trotzdem;3
655046;super bh trage nur sportbh breite trŠger haltet gut alles supi;4
8623725;Aussehen und Passform super. Habe ihn aber noch nicht im Wasser testen kšnnen!;5
709229;Dieses Kleid ist natŸrlich der Hammer. Passt super mit Legging und ist sehr kaschierend fŸr uns Frauen mit Formen. Stoff total bequem und angenehm.....freu mich schon, wenn«s Wetter besser wird. Habe mir das Schwarz/wei§e gekauft und man kann dann eine wei§e Weste darŸber ziehen. Habe das Kleid in Gr.40 gekauft und normal habe ich so ca.42 also reicht vollkommen aus.;5
709229;Sieht aus wie ein Sack.;1
44970574;schšne weiche Hose - schmal geschnitten - bei einer Kšrpergrš§e von 1,74m ist sie nicht bodenlang;5
44970574;Hose fŠllt sehr lang aus. Werde sie kŸrzen mŸssen um etwa 10 cm (Bestellgrš§e 34, Kšrpergrš§e 160 cm). Aber das Material ist superweich und angenehm.;4
709229;alle von dieser Serie sind einfach nur TOLL..super Passform  tolle LŠnge, Tolle QualitŠt;5
709229;sehr schšnes Material, sommerlich luftig zugeschnitten, gefŠllt mir total gut, hŠtte es aber eine Grš§e kleiner bestellen kšnnen. Macht aber nichts, Šndere es mir selbst ab.;5
44970574;Passt sehr gut. Qualitet und Farbe perfekt.;5
709229;Angenehmer Stoff Gute Passform;4
654563;Unsere Tochter ist begeistert;5
44970574;Leider war die Hose in 42 oben zu weit!Das Material und der Schnitt sind aber Super!;4
44970574;Sitzt nicht gut ... Ist im Schritt zu weit ;2
9743730;Alles stimmt und entspricht den Vorstellungen ,krŠftige Farbe, StoffqualitŠt ist gut. Grš§e so, wie gewŸnscht und schnelle Lieferung, wie immer.;5
8623725;Der Badeanzug ist sehr raffiniert verarbeitet, so dass ein BŠuchlein schšn weggemogelt wird. Die Passform ist bei mir gut: schšner Ausschnitt und angenehmer Beinausschnitt. Das Material ist sehr stabil. GefŠllt mir gut. Ich mšchte ihn gerne noch in einer anderen Farbe.;4
553018;Echt bequeme Ballerinas. QualitŠt scheint nach ein paar Mal tragen fŸr den Preis auch top zu sein. Bin super zufrieden.;5
709229;Kleid in rot/wei§ etwas blassund kann ruhig bei eigener Zwischengrš§e 46/48 kleinergekauft werden,  also Gr.44/46.;3
709229;Ein super Sommerkleid fŸr Freizeit, Strand, zu Hause. Angenehmes Material, komfortable Weite, kaschiert die Problemzonen. Habe das Kleid noch mit Muster gekauft.;5
434886;Eine gute und bequeme Jeans zu einem sehr gŸnstien Preis;5
553018;"Sagen wir mal so,hab sie in wei§ und schwarz gekauft,da ich dringen dies beiden gebraucht habe.Aber die halten glaube ich keinen Sommer lang.Da ist auch der preis noch zu viel.Sind bereits nach dem ersten tragen "" ausgelatscht """;1
9743730;Material, Farbe und QualitŠt prima. Gardinen kann ich nur empfehlen!;5
8623725;Bei gro§busigen Frauen gibt der Badeanzug zu wenig Halt. Sonst entspricht er den Bildern.;2
8623725;Preis-LeistungsverhŠltnis in Ordnung - Farbe gut ,Pa§form gut,  Preis gut.;5
44970574;Viel zu klein in Grš§e 50. Hose ging zurŸck. Leider gibt es diese Hose nicht grš§er, da sie mir sonst recht gut gefiel. ;1
434886;Diese Hose ist leider viel zu lang und etwas zu weit. Man kann sie auch ruhig eine Nummer kleiner bestellen, vielleicht hat sich das dann auch mit der LŠnge wieder reguliert.;2
553018;Ich liebe diesen Schuh!!!!;5
9743730;Der Vorhang ist schšn ausgefallen. Die Lieferung erfolgte sehr schnell. ;5
9743730;Gute QualitŠt;5
9743730;Sehr schšn verarbeitet;5
654563;Material angenehm, passt genau;5
655046;alles gut, sehr angenehm;5
8623725;Toller Badeanzug ich habe 2 StŸck einen in TŸrkis und den anderen in schwarz. Super gefŸttert, so fŠllt der Bauch nicht so auf. Super Ausschnitt am Busen, nicht zu tief man kann also Wassersport damit betreiben es fŠllt nichts raus. Meine beiden sind jetzt vom letzten Jahr und immer noch gut in Form. Preis Leistung toll. Auch am Beinabschluss eine sehr gute Passform. Danke;5
8623725;Sehr schšner Badeanzug, tolles Material und Verarbeitung.;5
709229;Ein auch fŸr mollige Frauen ein schšnes Strandkleid, das allerdings recht gro§ ausfŠllt.;4
655046;Beim sporteln sehr gut und angenehm zu tragen!;4
44970574;Nicht weiter zu empfehlen;1
553018;schšner leichter sommerschuh werde in anderen farben auch bestellen;4
709229;Schšnes Kleid, kann auch toll zu einer Hose getragen werden.;5
8623725;"Material sehr gut; aber hat mir nicht gestanden ";3
709229;Material, Farbe, Grš§e - alles passt gut;4
44970574;Hose ist sehr schšn. Material sehr angenehm zu tragen. ;4
709229;schšnes Kleid, Stoff vielleicht etwas dŸnn, aber schšne Passform.Kam superschnell;4
709229;Habe mir schon das zweite mal dieses Strechkleid gekauft. Es ist so herrlich einfach und bequem. An kŠlteren Tagen einfach ein Longshirt drunter und an warmen Tagen so wie es ist.  Klasse Teil unter den Basics.;5
9743730;fŠllt weich, fliessend, Farbe sehr schšn matt orange, nicht zu dunkel. Allerdings sind de Legefalten beim ersten Schonwaschgang nicht verschwunden.... bŸgeln war angesagt.... QualitŠt fŸr Chemiefaser i.O., ;4
709229;Alles super wie beschrieben.FŠllt sehr schšn angenehm zu tragen.;5
434886;Gut material,aber ist fŸr mich eng dass wegen ich habe die ware zurŸck geschikt und neue bestellt.Die gr.52 passt mir jetz genau;3
8623725;zu keine Cups fŸr diese Grš§e, nicht geeignet fŸr Frauen mit grš§erer Oberweite;2
9743730;Der Verdunkelungsvorhang hŠlt was er verspricht.;5
709229;Sehr schšnes und leichtes Material. Sitzt gut und der Preis ist auch in Ordnung. ;4
44970574;Die Beine sind zu eng und in der Taille sind die Hosen viel zu weit. ;1
44970574;hatte mir noch eine andere Hose bestellt die ich genommen habe, deshalb diese Retoure;4
553018;weiches Material ,Farbe schwarz -wie im Katalog angegeben;4
9743730;sehr gute QualitŠt, Vorhang ist absolut blickdicht und trotzdem nicht schwer. Er lŠsst sich gut Ÿber die vorhandene Stange ziehen und fŠllt leicht. ;5
709229;Passte alles :-));4
553018;Sehr gut.Waren aber leidr zu klein.Bin mit allen Sachen sehr zufrieden.;5
654563;Super BH kann ich nur weiter empfehlen :);5
44970574;Bund ist sehr weit. Sonst gut;4
1709054;Super Bequem . Tolle LŠnge . Stoff nicht zu dŸnn. Sehr zufrieden.;5
709229;Material, Verarbeitung, Preis alles bestens;4
434886;Habe 3 Hosen bereits vor gut 3 Jahren einmal gekauft und sie hauptsŠchlich in der Sandstrahlkabine getragen. Nur aus diesen Grunde mit den guten gemachten Erfahrung heraus habe ich drei neue Hosen bestellt und sehr zŸgig erhalten. Danke - weiter so.;5
553018;Die Schuhe waren mir leider zu lang und etwas zu weit, daher mussten sie zurŸck. ;4
655046;gute QualitŠt, angehm zu tragen;4
553018;Grš§e fŠllt normal aus. QualitŠt ist in Ordnung! Preis-LeistungsverhŠltnis stimmt! ;4
44970574;Schšne, leichte Sommerhose. Angenehmes Material, gute Passform.;4
44970574;Habe mir diese Hose in drei Farben und zwei Nummern grš§er bestellt. Super Design, tolle Farben!;5
44970574;tolle Hose in jeder Hinsicht;5
8623725;1a Ware, sehr zufrieden;5
44970574;Es ist alles genau passend.;4
515928;Material hervorragend, super QualitŠt, ganz tolle Trageeigenschaft;5
44970574;Leider war die Lieferzeit von ca. 8 Wochen unangemessen.;2
655046;Bequem zu tragen. Material ok . Grš§e passend;5
44970574;die Hose sitzt einfach schlecht,Farbe ist anders als auf de Bild.;2
44970574;Sehr schšne Hose, ich habe sie in Mattmint bestellt und behalten. Die Farbe sieht super aus.;4
553018;Der Schuh pass sehr gut und ist gut verarbeitet;4
8623725;Sehr schšne Passform, nur das Material ist nicht so glŠnzend wie auf dem Foto angezeigt, das hat mich einwenig enttŠuscht;4
709229;Super Teil!;5
655046;sehr gut, liegt gut an;4
553018;Sie sind einfach super habe sie bereits vor zwei Jahren bestellt. Passen perfekt und sehr bequem.;5
44970574;Material schšn, Passform nicht optimal fŸr kleine ;4
553018;Die Schuhe sind super. Habe ich auch gleich noch mal in wei§ bestellt. Top bequem. ;5
709229;Schšner flie§ender Stoff. Sieht jedoch auf dem Foto schšner aus, als an mir deshalb Retour.;4
553018;Ok;4
655046;toller Sport BH kann man nur entfehlen;4
553018;Weiblicher Charme - auch in gro§en Grš§en! Einfach sŸ§! Und im Sommer auch barfu§ bequem. Ein Muss fŸr die Sommergaderobe! Das Preis-LeistungsverhŠltnis ist einfach unwiderstehlich!;5
709229;OualitŠt, Farbe , Material und Preis sehr gut;4
434886;Lieferung i.O.;4
654563;sehr angenehm auf der haut  preis leistung OK;5
434886;sehr gute Passform,  und die QualitŠt spricht fŸr sich, trage normalerweise Gršsse 60, aber da ist die LŠnge zu kurz, und bei Gršsse 64, obenrum kann man ja einen GŸrtel tragen, ich wŸrde diesen Artikel wieder kaufen.;5
1709054;fŠllt recht gro§ aus - eine Nummer kleiner passt perfekt;5
709229;Material sehr angenehm. Aber der Schnitt ging bei mir gar nicht. Ich sah aus wie schwanger. Die Punkte haben ihr Ÿbrieges getan. Ging leider zurŸck.;2
44970574;Schšne Hose fŸr den Herbst. Der Bund ist fŸr Gr. 38 etwas zu weit. Ansonsten schmal geschnitten.;3
434886;Hose gut fŸr mŠnner mit bauch.;5
709229;Alles ok;4
709229;Das Kleid sieht vom Schnitt aus wie Umstandsmode, viel zu weit und zu lang, bei 36/38 und bei 160 cm geht es bis an die Knie, selbst mit Leggins o. Š. nicht tragbar, vielleicht fŸr viel grš§ere Frauen. Je grš§er der Busen, desto mehr steht es vom Kšrper ab. Die Verarbeitung und das Muster waren in Ordnung. Kleid geht trotzdem zurŸck.;1
709229;sehr schšnes Sommerkleid, super bequem und schšn weicher stoff. In Grš§e 44 vorerst bestellt, war leider viel zu weit, Kleid fŠllt sehr gro§ aus, In nummer 40/42 passt es mir perfekt. Also lieber Nummer kleiner bestellen.;3
8623725;Gute QualitŠt, gefŠllt optisch und ist so wie ich mir den Badeanzug vorgestellt habe. Leider fŠllt er im Brustbereich sehr klein aus.;4
709229;Tolles luftiges Kleid. Material super weich auf der Haut. Habe es in schwarz-wei§ gekauft. Trocknet in windeseile nach dem Waschen, ideal auch fŸr den Urlaubskoffer.;5
709229;sieht nett aus, sitzt locker, wie gewŸnscht! Mit Capri zu tragen oder fŸr zu Hause auch gut ohne.;4
8623725;Preis Leistung ist super. Gerne wieder. ;4
655046; Gute Passform, toller Preis, ;5
553018;Die Schuh ist superbequem, passt sich super an!;5
44970574;weicher aber ziemlich warmer stoff fŸr den sommer, gr. 42 fŠllt eher grš§er aus, beinlŠnge sehr gut;3
654563;alles super;5
709229;die Kleider die ich gekauft habe sind sehr leicht auf der Haut zutragen. am liebsten wŸrde ich auch in Pastellfarben kaufen.;4
1709054;Gute Passform, angenehmes material, hab davon schon sehr viele Shirt, bin immer wieder begeistert.;5
44970574;Leider viel, viel zu gro§ gewesen!  Bei einer Kleidergrš§e von eigentlich 38 bin ich in dieser Hose nahezu versunken ... ;3
44970574;Bei verschiedenen Bestellungen sind die gleichen Grš§en sehr sehr unterschiedlich weit, gro§, lang, kurz eben sehr unterschiedlich gro§. Find ich persšnlich nicht schšn.;1
434886;"Die Beschreibung ""hoher Leib"" stimmt leider nicht, der Leib ist nur normal geschnitten.";1
709229;nettes, leichtes, bequemes Kleidchen, ideal fŸr hei§e Sommertage;5
709229;leichtes Material, schšne StoffqualitŠt, perfekt fŸr den Sommer, gute TragequalitŠt, kombinierbar auch mit Leggings oder engen Stoffhosen oder auch so zu tragen, gutes Preis-/LeistungsverhŠltnis  ;5
553018;Farbe ist nicht wirklich weiss. Schade.;4
434886;Preis-Leistungs-VerhŠltinis ist ok.;4
44970574;die hose ist super fŠllt nur klein aus.musste ich wieder zurŸck schicken;2
1709054;Zu diesem gŸnstigen Preis erhŠlt man 5 schšne T-Shirts in 5 tollen Farben. Durch die klasse LŠnge tragen sie auch nicht so auf.;4
44970574;sehr schšne Hose aus weichem Material, einzigartiger Preis;5
1709054;Kauf ich immer wieder!! Habe ich dieses mal fŸr meine Schwiegermutter gekauft. Findete sie toll und die T-Shirts passen ihr wie angegossen und der Ausschnitt ist auch nicht zu gro§ in Grš§e 40/42. Die lŠnge ist bei ihr auch gut. wir hatten erst gedacht es wird zu lang da sie sehr klein ist 1,55m , aber nein es passt genau. Wie gesagt, ich kauf sie immer wieder!!;5
434886;Wie der Name schon sagt, eine klassische Jeans. Preis und QualitŠt genau nach meinem Geschmack. Bin top zufrieden. ;4
655046;super schšn pa§t genau bin begeistert.;5
44970574;Super zufrieden ;5
8623725;gutes Material, sehr gute QualitŠt, Preis-LeisungsverhŠltnis ist o.k.;5
709229;Sah leider aus wie ein Sack an mir, deswegen zurŸck.;1
8623725;Passt super muss man aber in ner Nummer grš§er nehmen ;5
709229; Material gut, habe schon drei davon in verschiedenen 'Farben.. Preis hervorragend ein Kleid fŸr hei§e Tage.....gerne wieder.;5
8623725;Tolles Material, toller Schnitt. Der Bauch wirkt flacher und der Beinausschnitt hat genau die richtige Hšhe. Toll, mein neues LieblingsstŸck! ;5
44970574;Sitzt gut, knackig aber elastisch, Farbe nicht so rosa-pink wie abgebildet, sondern eher puder-/lachsrosa.;4
654563;"Angenehmer Tragekomfort; guter Sitz. Empfehlenswert. Gutes Preis-LeistungsverhŠltnis!";5
709229;Das Material ist angenehm aber grš§e 44.46 ist sehr weit ;4
434886;Passt gut;5
434886;"Diese Hosen gehen sofort wieder zurŸck. Warum? Direkt nach dem Auspacken aus der PlastikhŸlle, kommt einem ein penetranter heftiger Chemiegestank entgegen. Also das eine neue Hose ""leicht"" riecht ist ja noch normal und nach dem ersten Waschen, war dann auch normalerweise alles ok. Aber diese Hose stinkt so derma§en nach Chemie. Au§erdem schlechte Verarbeitung, da rechte Innentasche an der Hosennaht mit eingenŠht wurde. Damit untragbar.";1
709229;Tolles, flie§endes Material. Habe es in schwarz/wei§ gekauft. Trage dazu schwarze Leggings und ein schwarzes Bolero. So bin ich auch bei feierlichen AnlŠssen bequem angezogen und fŸhle mich wohl.;5
434886;Materila ist sehr gut. Hose ist wie im Katalog beschrieben. Preiss ist ok. Von Bestellung bis versand lief alles super.;5
654563;Das Material war mir einfach zu dŸnn, daher auch kein guter Halt - eher was fŸr kleine Grš§en. Musste ich zurŸckschicken.;3
709229;Schšn locker, leicht  und beschwingt.;5
434886;Zu weit im Schritt, sieht einfach schrecklich aus. Man denkt der Mann hat einen Ballon inder Hose.;1
1709054;"klasse Shirts; habe sie bereits auch in anderen Farben; nur zu empfehlen.";5
553018;Gute Passform, sehr bequem, schšnes Material: kurz gesagt eine guter Schuh zum gŸnstigen Preis.;5
44970574;Habe die Hose in rot /schwarz kariert fŸr meine Tochter bestellt ,Gr.44 war viel zu eng. Gr.46 passt perfekt .Material ist super, tolle Hose zu einem klasse Preis.;5
44970574;Um die Knie herum ganz schlimme Falten, die man auch nicht glattziehen kann, entsprechend auch die Oberschenkel betroffen. Sitz gar nicht, obwohl ich extrem  schmale Oberschenkel habe.;1
44970574;Die Stretchhose sitzt perfekt. Das Material ist super weich. Durch die tollen Sommerfarben mit vielen anderen Sachen kombinierbar. Das Preis-LeistungsverhŠltnis ist klasse. Einfach super !!!;5
1709054; Super Ware!   guter Preis !   Alles Top meine Empfehlung!;5
553018;Schšn, etwas zu gro§ fŸr die Grš§e. , hab gelassen fŸr die Sommer da die FŸ§e bei meine Tochter noch wachsen ;5
515928;SchšneR Slip!Passt gut!Preis /Leistung ist O.K.In anderen Katalogenicht sind sie teurer! ;5
1709054;Die Shirts sind wirklich gut, ich trage sie fast tŠglich und sie halten lange, eh die Farbe anfŠngt auszubleichen.;4
44970574;Die Host sitzt sehr gut, das einz’ge was mich stšrt ist, das sie zu hoch an der Taille sitzt. Ansonsten passt die HosenlŠnge genau, sie ist anschmiegsam, der Stoff ist nicht zu fest und sehr weich. ;4
9743730;der vorhang ist der hammer....stoff super...verdunkelt auch.....wŸrde ihn immer wieder kaufen;4
44970574;Super Hose, absolut top!;5
9743730;FŸr die leichte StoffqualitŠt verdunkelt es schon ganz gut, wer es jedoch richtig dunkel haben mšchte, sollte auf beschichtete, schwere Stoffe ausweichen.;3
709229;Schšne QualitŠt, gutes Preis-LeistungsverhŠltnis.;4
553018;Leider ist es der falsche Artikel! Es ist meine Schuld, ich habe die falsche Artikelnummer angegeben. Die richtigen Schuhe sind schon bestellt! Der Schuh selbst ist nicht mein Geschmack.;3
44970574;Habe die Hose in Oliv bestellt. Die Hose pa§t genau. Habe sie dann noch in Silberfarbe bestellt. Leider ist die Hose an den Beinen viel zu eng. ;5
654563;Preis-Leistung top!  Gute QualitŠt und angenehm zu tragen.;5
709229;Das Kleid ist einfach nur sŸ§. In Grš§e 44 ist es etwas weit, wer allerdings gerne weite Sachen trŠgt, oder mal was drunterziehen mšchte, dann ist der Sitz genau richtig. Ein muss fŸr jeden Kleiderschrank. ;5
